Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Day_of_Journey,Travelling_time,Price
2,2,2,660,1,1,1,1,5406
0,2,2,325,1,0,2,0,8618
0,1,1,155,0,0,3,2,4174
5,2,2,310,1,0,6,2,10651
2,2,2,610,1,1,3,3,5963
2,2,2,1615,2,1,4,1,10368
0,4,4,435,1,0,0,2,7681
4,2,2,490,1,0,1,2,7485
2,0,0,175,0,1,0,2,4544
3,1,1,315,1,0,0,2,4649
6,3,3,140,0,0,3,2,11982
2,4,4,85,0,1,0,1,4995
0,1,1,290,1,0,3,1,5069
3,1,1,140,0,0,6,3,3873
3,1,1,140,0,0,5,3,3873
1,2,2,795,1,0,0,1,8907
2,1,1,1150,1,1,4,3,10844
2,1,1,1360,1,1,2,3,10844
2,1,1,890,1,1,2,3,9663
2,2,2,910,2,0,6,3,13292
2,2,2,425,2,0,4,0,14441
2,4,4,85,0,1,4,0,4050
0,0,0,175,0,0,1,3,6144
0,2,2,480,1,0,0,1,14871
7,0,0,165,0,0,3,1,4483
0,2,2,895,1,0,2,1,6979
2,4,4,90,0,0,3,1,8040
0,2,2,975,1,0,6,1,7048
3,0,0,170,0,2,3,1,3573
0,2,2,300,1,0,0,2,5054
1,2,2,1335,1,0,6,3,8582
7,2,2,330,1,0,4,1,8759
0,2,2,515,1,0,5,1,6442
1,2,2,925,1,0,5,0,8879
2,1,1,1260,1,1,6,3,10031
2,2,2,810,2,1,2,0,10368
0,0,0,170,0,0,0,2,3943
0,2,2,405,1,0,6,0,14871
2,4,4,90,0,1,1,1,4995
4,2,2,520,1,1,0,1,10791
3,4,4,90,0,0,2,0,2753
0,0,0,170,0,0,2,1,4423
7,1,1,155,0,0,0,1,4409
1,1,1,965,1,0,3,3,6117
2,2,2,1430,2,0,1,3,15129
6,1,1,1625,1,0,3,3,9345
6,1,1,975,1,0,3,1,8085
2,2,2,925,1,0,2,2,15554
3,0,0,170,0,2,1,1,3573
4,2,2,515,1,0,6,2,17073
4,2,2,830,1,0,4,1,6795
6,0,0,160,0,0,3,1,5403
0,3,3,145,0,0,2,0,3540
6,2,2,190,0,0,2,2,6216
2,0,0,175,0,1,1,2,3359
2,1,1,1720,1,1,4,3,10844
1,0,0,170,0,0,5,2,6961
7,1,1,155,0,0,0,1,4107
4,2,2,580,1,0,3,1,13069
2,2,2,1000,2,0,0,1,13357
0,2,2,380,1,0,6,2,6938
2,2,2,1620,2,0,3,1,13292
1,0,0,875,2,3,3,1,26743
4,2,2,730,1,0,3,1,13568
4,2,2,455,1,0,0,1,15353
0,3,3,140,0,0,2,2,3597
2,1,1,1150,1,1,6,3,10031
1,1,1,1200,2,0,3,1,14687
2,0,0,180,0,1,3,3,7229
5,2,2,310,1,0,3,2,10188
6,0,0,160,0,0,1,1,7398
2,2,2,1775,2,0,5,2,16704
0,0,0,295,1,0,3,2,8153
2,0,0,180,0,0,2,1,7229
4,2,2,750,1,1,0,2,6943
4,2,2,755,1,0,6,1,8937
1,2,2,1580,2,0,6,1,9400
6,1,1,795,1,0,6,1,13152
0,0,0,170,0,0,6,3,3419
6,1,1,765,1,0,4,3,7927
1,0,0,980,2,0,4,0,9796
6,0,0,160,0,0,6,1,8028
4,2,2,495,2,0,0,2,10759
4,2,2,720,1,0,1,1,10197
1,0,0,170,0,0,6,3,5228
4,2,2,660,1,1,5,1,9275
0,3,3,140,0,0,6,3,5277
2,2,2,830,2,1,5,2,13848
0,2,2,490,1,0,2,2,6412
2,1,1,730,1,0,5,2,13941
6,0,0,160,0,0,2,1,4668
0,0,0,165,0,0,1,0,3419
0,0,0,170,0,0,1,3,3943
1,1,1,1440,1,0,4,2,6528
2,0,0,180,0,0,1,2,7229
4,2,2,755,1,0,3,2,13542
2,1,1,1550,1,1,4,3,8529
2,0,0,175,0,0,4,2,8016
2,2,2,1025,2,1,3,3,13029
2,2,2,1760,2,0,3,3,15129
2,2,2,535,2,1,4,3,10368
1,2,2,185,0,0,6,3,8666
2,2,2,540,1,0,5,1,15554
2,0,0,625,1,0,3,0,26890
2,1,1,1005,1,0,1,2,13067
2,0,0,165,0,1,4,1,4544
6,1,1,1580,1,0,1,3,8452
4,2,2,795,1,1,3,1,7268
4,2,2,630,1,0,3,1,9627
4,2,2,455,1,0,3,1,9103
4,2,2,660,1,0,2,1,11142
0,1,1,170,0,0,1,0,4148
2,1,1,1545,1,1,5,2,10844
4,2,2,385,1,0,3,1,9646
0,4,4,85,0,0,3,2,12475
2,2,2,1210,1,0,5,3,15554
2,2,2,715,1,1,3,1,10262
1,0,0,170,0,0,4,2,6961
2,2,2,300,1,1,5,2,10262
2,2,2,1620,1,1,3,2,10262
0,0,0,170,0,0,3,3,3943
1,4,4,75,0,0,4,3,3625
4,2,2,615,1,0,3,1,13378
2,2,2,1490,2,0,5,1,13882
0,0,0,170,0,0,1,0,3943
1,1,1,1200,2,0,2,1,14687
7,2,2,330,1,0,0,1,6451
6,0,0,165,0,0,4,3,4878
0,2,2,415,1,0,3,3,8542
0,1,1,165,0,0,4,1,4804
0,1,1,315,1,0,3,3,6711
4,2,2,375,1,0,5,2,16108
0,0,0,170,0,0,3,0,3943
1,1,1,1165,2,0,4,1,15422
0,0,0,175,0,0,6,3,5694
2,1,1,685,1,0,4,1,12681
2,1,1,845,1,1,5,3,8586
0,0,0,165,0,0,6,0,6144
0,2,2,195,0,0,5,0,6015
4,2,2,860,1,0,3,0,7155
2,1,1,750,1,0,4,1,12692
1,2,2,320,1,0,5,2,8277
1,2,2,1580,2,0,3,1,9347
1,2,2,185,0,0,4,3,4939
2,4,4,90,0,0,1,3,5678
2,1,1,425,1,1,3,2,10844
2,0,0,370,1,1,3,1,7280
4,2,2,480,1,0,3,2,7618
4,2,2,725,1,0,0,1,15147
2,1,1,775,1,0,5,3,13941
2,1,1,575,1,0,4,1,11467
4,2,2,910,1,0,3,1,6270
4,2,2,700,1,0,6,2,17057
2,0,0,175,0,0,2,2,8016
3,2,2,270,1,2,3,1,4760
3,1,1,160,0,2,3,1,3815
3,1,1,150,0,0,5,2,4174
2,1,1,1450,1,0,3,1,12692
1,1,1,1700,2,0,2,1,15532
2,4,4,85,0,1,3,1,4995
2,2,2,610,1,1,0,3,12898
4,2,2,690,1,0,3,1,9794
1,0,0,170,0,0,2,2,5228
2,2,2,825,1,1,3,3,10262
4,2,2,385,1,0,0,1,9646
2,1,1,775,1,0,2,3,15149
0,1,1,265,1,0,4,3,4205
4,2,2,810,1,0,0,1,15147
2,0,0,1445,1,1,0,1,13712
1,2,2,965,1,0,1,2,12415
7,1,1,500,2,0,2,2,5192
7,1,1,220,1,0,2,1,5162
0,2,2,570,1,0,6,1,9027
2,1,1,1695,1,1,6,2,11134
2,1,1,800,1,1,4,3,10844
6,1,1,1070,1,0,6,2,12890
2,1,1,1220,1,0,4,3,14571
2,1,1,1685,1,0,3,2,12121
2,2,2,925,1,1,3,2,12373
1,0,0,725,1,0,1,1,10972
2,2,2,620,1,1,6,0,10262
2,2,2,745,1,1,0,2,12898
0,2,2,455,1,0,5,1,6442
6,0,0,170,0,0,0,1,5403
0,2,2,275,1,0,6,1,5703
4,2,2,675,1,1,3,1,9871
0,1,1,155,0,0,0,2,4174
1,2,2,1560,2,0,1,2,11972
3,1,1,145,0,0,3,1,4174
0,1,1,155,0,0,1,2,4804
2,1,1,855,1,0,4,1,12681
7,1,1,155,0,0,3,1,4508
2,2,2,1325,1,1,2,3,10262
4,2,2,395,1,0,6,3,16775
4,2,2,510,1,0,4,2,7198
2,2,2,1125,2,0,5,1,13014
1,1,1,2115,3,0,3,2,10991
6,3,3,135,0,0,4,1,3687
7,1,1,150,0,0,3,3,5530
3,1,1,140,0,2,2,3,3815
1,1,1,150,0,0,3,2,6535
2,2,2,455,1,0,6,3,17234
2,2,2,2135,2,0,0,2,19907
1,2,2,1590,1,0,2,3,5022
4,2,2,690,1,0,2,0,6305
2,2,2,1600,2,1,3,2,8728
0,0,0,180,0,0,6,3,3943
0,4,4,90,0,0,0,2,3175
2,0,0,175,0,0,6,1,7229
4,2,2,855,2,0,1,1,8620
1,0,0,1015,1,0,1,0,10657
2,0,0,740,1,1,3,1,7832
2,2,2,1775,2,1,3,2,11150
2,0,0,1220,1,0,3,3,25735
2,2,2,505,2,0,3,3,16263
4,2,2,830,1,1,0,1,5797
2,2,2,600,2,0,3,3,14237
2,2,2,1165,1,1,4,1,10262
2,2,2,1680,1,1,4,2,10262
0,0,0,170,0,0,3,0,3943
2,2,2,1040,1,1,1,3,12898
0,0,0,165,0,0,2,0,3419
0,0,0,175,0,0,4,3,8033
2,0,0,805,1,0,3,0,27992
2,1,1,775,1,0,3,3,13941
2,1,1,585,1,0,1,3,14388
2,1,1,1285,1,1,3,3,10844
0,2,2,940,1,0,6,1,11600
0,3,3,140,0,0,3,3,5277
2,2,2,865,1,1,2,2,10262
0,0,0,170,0,0,6,0,6144
2,2,2,395,1,1,2,3,12898
2,1,1,1330,1,0,3,1,13941
2,2,2,865,1,1,5,2,12373
3,1,1,150,0,2,0,2,3841
1,1,1,1415,2,0,5,1,10697
2,0,0,785,1,0,3,1,26890
3,4,4,90,0,2,6,2,2175
0,2,2,305,1,0,0,3,9476
1,4,4,80,0,0,4,3,3100
2,2,2,1375,2,1,5,0,10368
3,4,4,90,0,0,5,3,2017
3,1,1,155,0,2,0,1,3841
1,2,2,2240,2,0,1,0,10493
3,0,0,170,0,0,1,0,5126
0,0,0,170,0,0,1,3,3943
1,2,2,2170,2,0,0,1,11552
1,2,2,555,1,0,3,1,7934
1,4,4,85,0,0,3,2,6092
0,2,2,305,1,0,4,3,10112
6,3,3,135,0,0,1,1,6627
2,2,2,910,2,1,2,3,11507
2,0,0,1555,1,0,3,3,26890
2,0,0,340,1,0,1,0,13817
2,1,1,450,1,0,4,3,13364
6,1,1,1065,1,0,3,2,9187
0,3,3,140,0,0,3,3,5277
1,0,0,495,1,0,1,0,13492
7,1,1,220,1,0,4,1,5162
5,2,2,355,1,0,4,1,5897
1,1,1,150,0,0,2,2,5510
2,0,0,1050,1,0,0,2,17261
4,2,2,830,1,0,1,1,7485
1,3,3,135,0,0,4,1,4667
2,1,1,1295,1,0,2,3,14151
0,2,2,570,1,0,0,2,7048
2,2,2,520,1,0,3,3,12557
4,2,2,625,2,0,5,2,15965
1,0,0,2105,2,0,6,1,11791
4,2,2,855,2,0,6,1,8291
0,0,0,180,0,0,6,2,4990
6,1,1,1550,1,0,3,2,9135
7,1,1,150,0,0,2,3,4409
2,1,1,520,1,1,1,3,10844
4,2,2,600,1,0,0,1,10407
4,2,2,690,1,0,0,1,9315
2,1,1,450,1,1,4,3,9663
0,2,2,420,1,0,3,3,9264
3,3,3,135,0,0,2,1,3597
0,2,2,425,1,0,0,0,6442
4,2,2,480,1,0,3,2,15078
0,1,1,325,1,0,5,3,6218
2,2,2,1415,1,1,4,2,10262
4,2,2,395,1,0,1,3,13677
2,0,0,180,0,0,0,1,8016
2,2,2,1145,1,1,2,2,10262
3,1,1,155,0,0,3,1,3873
3,2,2,270,1,0,3,1,4812
3,4,4,90,0,0,2,3,2017
0,1,1,160,0,0,3,3,4462
1,2,2,1600,2,0,5,0,10231
1,0,0,745,1,0,3,1,6383
1,2,2,865,2,0,0,2,11989
0,0,0,170,0,0,6,3,7303
2,0,0,185,0,0,6,3,7229
2,4,4,90,0,1,4,1,4995
4,2,2,480,1,0,5,2,7408
1,1,1,1185,2,0,2,2,14960
7,0,0,165,0,0,6,3,4482
0,2,2,560,1,0,6,1,6442
2,0,0,180,0,1,3,1,6144
2,2,2,1615,2,0,0,1,15129
1,2,2,1275,2,0,1,3,10231
0,0,0,170,0,0,0,3,4823
0,0,0,170,0,0,4,1,4823
2,2,2,1015,1,1,1,1,12898
2,4,4,90,0,0,5,3,5678
1,2,2,1545,2,0,1,0,14483
2,4,4,90,0,1,2,3,2228
4,2,2,555,1,0,5,2,8018
4,2,2,665,1,1,0,1,15136
3,2,2,380,1,0,2,2,5583
1,2,2,1730,2,0,4,2,13381
1,0,0,1675,1,0,4,1,7932
2,1,1,735,1,1,3,3,7757
2,2,2,1375,2,1,5,0,13029
3,1,1,155,0,2,4,1,3841
1,0,0,170,0,0,6,2,10216
1,4,4,80,0,0,1,3,3100
1,2,2,1560,2,0,3,2,8245
1,0,0,525,1,4,3,1,14594
2,2,2,1090,2,0,6,3,14237
1,1,1,895,2,0,1,1,13164
2,2,2,450,1,0,4,3,14924
2,1,1,1150,1,1,1,3,10844
2,1,1,435,1,1,2,1,7064
6,1,1,700,1,0,4,1,9555
4,2,2,520,1,0,0,1,7155
4,2,2,660,1,0,4,1,12192
7,2,2,865,1,0,5,2,7353
0,2,2,275,1,0,3,1,5054
4,2,2,460,2,0,5,2,18485
2,1,1,705,1,1,3,1,10844
2,0,0,180,0,1,5,1,6144
0,4,4,90,0,0,5,3,2754
4,2,2,630,1,0,2,2,12327
3,1,1,155,0,2,2,1,3841
2,2,2,335,1,1,5,3,12373
1,2,2,1275,2,0,1,3,10231
0,2,2,705,1,0,1,1,7318
2,0,0,1200,1,0,0,1,16736
0,2,2,345,1,0,4,3,6195
3,4,4,90,0,0,3,0,2753
3,3,3,155,0,2,6,1,3807
2,2,2,2820,2,0,6,0,20064
0,2,2,195,0,0,4,3,5406
1,2,2,1275,2,0,6,3,10441
2,1,1,800,1,1,2,3,8066
1,0,0,165,0,0,3,2,6961
6,2,2,175,0,0,3,2,5586
1,2,2,320,1,0,6,2,7384
2,0,0,1280,1,0,3,1,20800
2,1,1,330,1,0,3,1,13941
2,0,0,180,0,1,1,1,5198
3,3,3,155,0,2,0,1,3807
4,2,2,755,1,0,6,1,13838
1,2,2,1580,2,0,0,1,11185
2,0,0,175,0,1,4,2,7229
2,2,2,395,1,1,4,3,10262
7,1,1,150,0,0,1,3,4384
2,2,2,1390,2,0,3,2,12819
2,1,1,775,1,1,2,3,7757
1,2,2,1590,1,0,6,3,7174
0,2,2,635,1,0,6,1,6674
0,4,4,95,0,0,5,3,2227
2,2,2,1025,2,0,4,3,13014
0,4,4,90,0,0,3,2,3175
0,1,1,165,0,0,3,1,6565
2,1,1,1720,1,0,4,3,12681
6,3,3,135,0,0,6,1,3687
2,4,4,90,0,1,5,3,3210
0,1,1,160,0,0,0,3,4778
4,2,2,455,1,0,2,1,10877
6,1,1,865,1,0,4,3,9187
1,0,0,1520,1,0,4,3,6850
2,1,1,590,1,0,3,1,14781
1,1,1,970,2,0,2,2,13227
6,0,0,160,0,0,3,1,4668
2,1,1,330,1,0,4,1,14178
2,1,1,1005,1,1,2,2,8066
0,0,0,170,0,0,2,2,3943
4,2,2,690,1,0,6,1,11200
2,1,1,585,1,1,5,3,8586
2,1,1,775,1,0,4,3,13044
4,2,2,600,1,0,2,1,8099
2,2,2,655,1,1,5,2,10262
4,2,2,460,2,0,0,2,18275
4,2,2,900,1,0,0,1,8475
3,1,1,140,0,0,1,3,3873
0,4,4,90,0,0,4,3,2227
2,2,2,2300,2,1,0,0,16389
1,0,0,165,0,0,1,1,5228
1,0,0,1265,1,0,3,1,5092
0,0,0,175,0,0,1,3,4777
7,0,0,170,0,0,6,0,3383
6,1,1,1555,1,0,1,1,8452
0,0,0,170,0,0,0,3,3943
1,4,4,80,0,0,0,3,3100
0,2,2,985,1,0,0,1,14871
2,0,0,175,0,0,4,1,8016
4,2,2,780,1,0,4,1,11789
4,2,2,440,1,0,2,1,10529
7,0,0,170,0,0,4,0,5615
3,1,1,315,1,0,3,2,4649
1,1,1,1045,2,0,4,0,12723
2,1,1,705,1,1,4,1,10844
2,2,2,1325,1,0,2,3,14714
6,2,2,190,0,0,4,2,6216
0,1,1,165,0,0,4,1,4148
0,2,2,320,1,0,0,1,5647
2,1,1,590,1,1,2,1,10844
0,2,2,425,1,0,3,0,6818
1,2,2,1245,2,0,0,1,13643
4,2,2,840,1,0,2,1,6358
2,2,2,360,1,0,6,2,14714
3,2,2,270,1,0,6,1,6460
2,1,1,890,1,1,3,3,9663
2,1,1,1655,1,0,1,1,13941
2,2,2,1440,1,1,2,3,5963
2,2,2,1025,2,0,5,3,13014
2,1,1,1010,1,1,3,2,9663
0,0,0,170,0,0,1,2,4423
2,2,2,440,2,0,2,1,21219
0,2,2,415,1,0,4,3,7503
0,1,1,160,0,0,0,3,4804
2,2,2,1615,2,0,3,1,15129
4,2,2,850,2,0,2,1,6197
3,3,3,140,0,0,0,2,3597
4,2,2,705,1,0,2,1,9100
2,4,4,85,0,1,6,1,4050
4,2,2,930,1,0,3,1,7723
2,2,2,1195,2,0,3,3,15129
2,2,2,660,1,1,5,1,12373
0,0,0,170,0,0,1,3,4591
3,3,3,135,0,0,1,1,6300
1,0,0,165,0,0,6,2,5176
4,2,2,600,1,0,5,1,12717
1,3,3,135,0,0,0,1,4405
3,2,2,380,1,0,6,2,6749
2,1,1,435,1,1,3,1,7064
2,2,2,330,1,0,1,1,16289
0,3,3,145,0,0,4,1,6297
2,4,4,90,0,0,3,3,5678
2,1,1,800,1,0,5,3,14388
2,0,0,165,0,0,3,1,7229
0,1,1,270,1,0,6,1,9806
0,2,2,345,1,0,3,3,6195
2,1,1,1400,1,0,4,3,13044
2,2,2,1000,2,0,3,1,13882
2,0,0,300,1,1,6,0,8147
1,2,2,865,2,0,2,2,8052
2,1,1,800,1,0,5,1,14781
2,1,1,750,1,0,4,1,14151
0,1,1,325,1,0,5,3,6704
2,1,1,1655,1,1,5,1,9663
0,1,1,155,0,0,0,2,4462
2,2,2,1060,2,1,3,1,8367
2,2,2,1300,2,0,4,1,13376
2,1,1,800,1,0,1,3,13067
0,1,1,150,0,0,1,2,5224
4,2,2,575,1,0,3,2,13542
5,0,0,175,0,0,4,1,3419
4,2,2,695,2,0,0,1,10444
0,1,1,155,0,0,6,1,4804
2,4,4,85,0,1,1,1,4995
3,2,2,295,1,0,5,2,4957
2,2,2,450,1,0,3,3,15554
2,1,1,960,1,1,5,3,9663
2,1,1,1450,1,0,5,1,14151
0,2,2,195,0,0,3,0,5601
4,2,2,755,1,0,2,1,7787
1,0,0,725,1,0,3,1,5092
2,1,1,730,1,1,3,3,10844
4,2,2,465,2,0,1,2,23583
1,1,1,1830,2,0,3,2,10676
3,1,1,435,1,0,3,1,10156
7,2,2,865,1,0,0,2,8627
7,1,1,150,0,0,1,1,4409
4,2,2,385,1,0,5,1,9646
2,0,0,900,1,0,1,3,13817
1,2,2,1100,2,0,3,2,13538
1,1,1,1195,2,0,3,2,9416
2,0,0,175,0,0,5,1,7229
1,1,1,795,1,0,5,1,10203
0,2,2,525,1,0,1,2,6778
0,4,4,90,0,0,5,2,2754
1,1,1,875,2,0,5,0,10991
6,0,0,170,0,0,0,1,4668
3,2,2,270,1,2,2,1,5726
1,1,1,805,2,0,4,1,14960
1,2,2,765,1,0,1,3,7480
7,1,1,150,0,0,1,3,4107
2,1,1,1450,1,0,5,1,11467
0,2,2,325,1,0,5,0,5796
2,2,2,1005,1,1,3,0,10262
1,2,2,1585,3,0,3,0,11543
0,2,2,320,1,0,2,1,5298
7,2,2,625,1,0,5,3,6451
1,1,1,150,0,0,4,2,6245
2,4,4,90,0,1,2,3,2071
0,1,1,165,0,0,2,1,4804
4,2,2,810,1,0,3,1,7005
2,0,0,400,1,0,0,0,12284
1,1,1,805,1,0,3,1,10203
0,2,2,490,1,0,0,2,6938
4,2,2,930,1,0,4,1,13377
4,2,2,600,1,0,6,1,9779
1,3,3,135,0,0,2,1,4667
2,0,0,180,0,1,0,3,4544
2,2,2,395,1,0,3,3,16079
2,1,1,1640,1,1,4,2,7064
2,2,2,300,1,0,5,2,15554
3,3,3,135,0,2,5,1,3543
1,0,0,170,0,0,3,2,6121
0,2,2,425,1,0,2,1,8075
4,2,2,840,1,0,2,1,13377
2,1,1,345,1,0,4,2,14571
3,0,0,160,0,2,2,0,3919
2,1,1,590,1,0,6,3,14231
0,4,4,85,0,0,4,3,2754
1,2,2,320,1,0,1,2,8067
6,1,1,930,1,0,2,1,8452
2,0,0,1280,1,0,0,2,15025
2,0,0,435,1,0,3,1,26890
2,2,2,350,1,1,0,2,15103
2,1,1,875,1,1,4,2,8586
2,1,1,475,1,1,4,1,10844
2,2,2,395,1,1,1,3,12898
2,1,1,1545,1,1,3,1,8586
4,2,2,630,1,0,4,1,11622
1,2,2,1855,2,0,2,2,13538
2,2,2,1375,2,0,6,0,13014
2,1,1,910,1,0,3,3,13941
2,1,1,1520,1,0,5,1,14151
4,2,2,485,1,0,3,2,13542
0,2,2,940,1,0,3,1,6558
7,1,1,710,1,0,5,1,5192
6,0,0,160,0,0,6,1,4878
2,2,2,1295,1,1,0,2,12898
1,2,2,320,1,0,4,2,7384
5,0,0,175,0,0,1,1,3898
7,0,0,170,0,0,2,3,3383
0,2,2,860,1,0,0,1,6093
4,2,2,660,1,0,4,1,12192
4,2,2,760,1,0,4,2,6795
2,0,0,1480,1,0,0,1,11455
0,3,3,165,0,0,6,2,3540
4,2,2,615,1,0,0,1,15898
4,2,2,660,1,0,2,1,9718
5,1,1,455,1,0,2,2,7831
0,2,2,750,1,0,2,1,6416
6,3,3,135,0,0,2,1,3739
6,1,1,975,1,0,2,1,8085
0,0,0,180,0,0,1,2,4823
2,2,2,1320,2,0,4,2,13376
6,1,1,865,1,0,2,3,8452
2,1,1,1595,1,1,3,3,10844
6,2,2,190,0,0,2,1,4851
4,2,2,390,1,0,5,3,6795
0,0,0,170,0,0,5,1,4823
2,2,2,450,1,1,4,3,10577
2,2,2,1375,1,0,2,3,12032
7,2,2,330,1,0,6,1,9330
6,1,1,355,1,0,4,2,8977
4,2,2,490,1,0,6,2,7005
2,1,1,400,1,1,5,2,10844
4,2,2,525,1,0,0,0,12192
1,0,0,165,0,0,6,1,4441
4,2,2,520,1,0,3,1,7575
0,1,1,155,0,0,4,0,4804
3,3,3,135,0,0,3,1,3597
1,1,1,1615,1,0,3,2,10413
2,0,0,165,0,0,4,1,8016
2,1,1,960,1,1,4,3,10844
2,1,1,1010,1,1,3,2,9663
0,2,2,305,1,0,5,3,6069
0,2,2,635,1,0,0,1,6442
4,2,2,720,1,0,6,1,13587
1,4,4,75,0,0,3,3,3100
2,1,1,705,1,0,1,1,14781
2,2,2,1270,1,1,1,3,12898
0,1,1,150,0,0,1,2,4804
3,1,1,145,0,0,0,1,4174
0,0,0,170,0,0,4,3,4591
2,1,1,1640,1,1,2,2,9663
4,2,2,630,1,0,2,1,8266
0,0,0,175,0,0,2,1,4823
1,2,2,185,0,0,1,3,6094
2,1,1,450,1,0,4,3,14178
2,2,2,1790,2,0,4,1,13376
1,4,4,80,0,0,6,3,2575
6,4,4,745,1,0,0,1,12395
0,2,2,710,1,0,2,1,10351
7,1,1,955,1,0,1,1,5192
4,2,2,490,1,0,2,2,7670
1,0,0,2105,2,0,0,1,11161
2,1,1,1295,1,0,4,3,14151
0,1,1,290,1,0,2,2,4775
1,2,2,1220,2,0,0,2,12865
1,4,4,75,0,0,0,3,5462
3,2,2,310,1,0,1,1,8382
2,0,0,180,0,1,2,2,4544
2,0,0,175,0,1,4,2,4544
2,1,1,425,1,0,5,2,14781
3,2,2,270,1,2,0,1,5158
2,4,4,90,0,0,3,2,5678
2,2,2,440,2,0,4,1,18804
0,4,4,90,0,0,2,1,4049
0,1,1,165,0,0,6,1,6565
2,2,2,1100,1,1,5,3,12373
1,0,0,165,0,0,0,2,4441
3,3,3,140,0,0,5,2,3597
2,4,4,90,0,0,1,3,5678
1,2,2,1420,2,0,1,1,10660
2,0,0,165,0,1,6,1,4544
0,0,0,170,0,0,4,1,4823
1,1,1,525,2,0,3,2,14214
2,1,1,475,1,0,5,1,14781
4,2,2,395,1,0,3,3,23533
2,2,2,1415,1,1,1,3,14053
2,2,2,1270,1,1,3,3,10262
0,0,0,170,0,0,4,3,4823
1,2,2,875,1,0,5,2,8361
1,2,2,2240,2,0,4,0,10493
4,2,2,375,1,0,6,1,17057
1,2,2,1560,2,0,5,2,12392
0,2,2,845,1,0,4,1,5883
2,2,2,450,1,1,1,1,12898
2,2,2,1005,1,0,1,0,16079
4,2,2,460,1,0,4,0,10678
1,0,0,1705,2,0,3,1,20999
0,0,0,300,1,0,3,3,6575
2,2,2,535,2,0,1,3,15129
2,1,1,1400,1,1,3,3,10844
1,0,0,855,1,0,6,1,11654
0,1,1,290,1,0,4,1,5069
1,0,0,165,0,0,4,1,5176
2,2,2,1375,2,0,4,0,13292
0,2,2,345,1,0,3,0,6386
2,2,2,1775,2,0,1,2,15129
1,1,1,155,0,0,0,3,4435
0,0,0,170,0,0,5,3,4591
2,0,0,1035,1,1,3,0,7832
0,1,1,155,0,0,2,0,4174
4,2,2,510,1,0,2,1,6148
4,2,2,600,1,0,0,1,9149
4,2,2,495,2,0,2,2,6128
0,2,2,370,1,0,2,2,6412
4,2,2,780,1,0,5,1,8073
2,2,2,195,0,1,0,1,4256
1,1,1,1165,2,0,3,1,14634
4,2,2,480,1,0,1,2,14067
0,1,1,155,0,0,2,2,4804
3,1,1,150,0,0,6,2,4911
0,2,2,380,1,0,4,2,6412
3,3,3,135,0,2,5,1,3543
0,3,3,145,0,0,3,1,3858
1,1,1,1195,2,0,2,2,9941
2,0,0,180,0,0,2,1,7229
5,0,0,270,1,0,6,2,8352
2,1,1,750,1,0,3,1,14151
4,2,2,465,1,0,3,2,6795
0,1,1,155,0,0,1,3,4804
1,2,2,1535,1,0,3,0,6587
5,2,2,370,1,0,0,1,4106
1,1,1,150,0,0,3,2,5510
2,2,2,560,2,0,3,1,15129
2,2,2,1125,2,1,3,1,13029
0,2,2,315,1,0,5,1,6582
4,2,2,465,1,1,3,2,5797
2,1,1,870,1,0,4,3,12692
3,3,3,135,0,2,2,1,3332
1,1,1,1195,2,0,4,2,10151
0,2,2,325,1,0,1,0,5046
1,2,2,1010,1,0,5,1,8907
1,0,0,170,0,0,2,3,5228
0,2,2,275,1,0,6,0,13753
2,0,0,745,1,1,1,1,11087
2,1,1,570,1,0,5,2,14781
0,1,1,155,0,0,2,1,5224
2,0,0,175,0,1,2,2,3702
0,4,4,85,0,0,0,3,2754
7,0,0,165,0,0,4,1,3383
1,0,0,170,0,0,0,2,5228
0,2,2,305,1,0,0,3,5054
2,0,0,615,1,0,0,1,13555
4,2,2,510,1,0,6,2,7408
0,1,1,150,0,0,4,2,5224
0,0,0,295,1,0,3,2,9694
0,2,2,505,1,0,3,2,7318
0,2,2,275,1,0,1,1,5054
2,0,0,185,0,1,5,3,4030
2,0,0,625,1,0,0,1,16736
1,4,4,75,0,0,0,3,2050
1,4,4,795,2,0,1,0,9977
2,2,2,1375,2,1,3,0,10368
0,2,2,355,1,0,1,1,6755
2,0,0,175,0,1,2,2,3502
1,0,0,165,0,0,0,1,6961
2,0,0,175,0,1,2,2,4544
3,1,1,150,0,2,5,2,3841
2,4,4,1590,2,0,0,2,24115
6,1,1,1555,1,0,4,1,9502
1,4,4,80,0,0,4,1,3100
3,0,0,160,0,2,0,0,4319
0,4,4,95,0,0,5,3,2227
3,1,1,140,0,0,6,3,5831
0,1,1,160,0,0,4,3,4804
0,2,2,275,1,0,3,1,5458
2,0,0,185,0,1,4,3,7229
2,1,1,910,1,0,3,3,14571
3,0,0,175,0,2,4,3,3919
4,2,2,545,1,0,1,1,6916
2,2,2,925,1,1,2,2,6960
2,0,0,280,1,0,0,1,16757
0,2,2,575,1,0,0,2,14871
0,2,2,275,1,0,4,1,5054
1,2,2,1855,2,0,2,2,12488
0,0,0,175,0,0,0,3,4823
1,2,2,2240,2,0,1,0,14483
1,2,2,1560,2,0,0,2,11989
2,2,2,1210,1,0,1,3,16079
2,1,1,1520,1,0,2,1,13067
0,2,2,665,1,0,4,0,6818
2,1,1,1430,1,0,3,1,13941
4,2,2,600,1,0,0,1,12927
